Year,Average Temp,Days Over 90,Days Under 32,Fips Code
2000,57.4,41.0,17.0,06097
2000,62.29999999999999,87.33333333333333,55.666666666666664,06099
2000,63.6,109.0,24.333333333333332,06103
2000,57.5,103.33333333333333,41.666666666666664,06105
2000,64.7,115.0,79.66666666666667,06107
2000,54.79999999999999,60.0,51.666666666666664,06109
2000,59.70000000000001,5.333333333333333,71.33333333333333,06111
2000,62.6,91.0,3.6666666666666665,06113
2000,58.9,55.0,37.0,06115
2000,50.9,34.666666666666664,141.66666666666666,08001
2000,45.1,18.666666666666668,166.33333333333334,08003
2000,50.1,43.0,218.0,08005
2000,45.0,20.666666666666668,181.33333333333334,08007
2000,54.20000000000001,45.333333333333336,200.0,08009
2000,53.5,88.0,135.0,08011
2000,40.4,33.0,175.33333333333334,08013
2000,44.1,13.333333333333334,152.0,08015
2000,53.4,53.0,193.0,08017
2000,39.3,21.333333333333332,171.66666666666666,08019
2000,44.6,1.3333333333333333,213.0,08021
2000,43.9,0.0,199.66666666666666,08023
2000,43.5,24.666666666666668,187.33333333333334,08027
2000,52.4,39.666666666666664,184.33333333333334,08029
2000,54.4,49.666666666666664,148.66666666666666,08031
2000,46.79999999999999,33.0,157.33333333333334,08033
2000,49.79999999999999,25.666666666666668,173.0,08035
2000,39.0,11.666666666666666,198.33333333333334,08037
2000,49.5,14.666666666666666,220.0,08039
2000,49.6,25.666666666666668,184.33333333333334,08041
2000,46.1,11.333333333333334,184.0,08043
2000,50.0,26.666666666666668,147.0,08045
2000,40.2,0.0,223.0,08049
2000,41.0,3.3333333333333335,247.33333333333334,08051
2000,37.0,0.6666666666666666,270.3333333333333,08053
2000,53.9,22.0,195.33333333333334,08055
2000,39.4,2.0,180.0,08057
2000,41.7,0.0,259.3333333333333,08059
2000,53.0,50.333333333333336,174.33333333333334,08061
2000,52.29999999999999,72.0,152.66666666666666,08063
2000,32.4,17.666666666666668,186.0,08065
2000,49.6,6.666666666666667,237.0,08067
2000,51.1,27.333333333333332,189.33333333333334,08069
2000,54.29999999999999,48.666666666666664,175.0,08071
2000,47.5,52.0,171.0,08073
2000,50.4,52.666666666666664,156.33333333333334,08075
2000,49.0,55.0,180.66666666666666,08077
2000,40.8,10.333333333333334,210.66666666666666,08079
2000,51.0,14.0,225.33333333333334,08081
2000,48.6,6.333333333333333,194.33333333333334,08083
2000,42.6,63.333333333333336,195.66666666666666,08085
2000,41.8,69.0,222.0,08087
2000,52.6,59.666666666666664,178.0,08089
2000,44.70000000000001,25.0,177.33333333333334,08091
2000,37.4,0.0,213.66666666666666,08093
2000,51.5,39.333333333333336,227.66666666666666,08095
2000,43.29999999999999,15.333333333333334,182.33333333333334,08097
2000,53.5,58.0,193.66666666666666,08099
2000,50.0,35.333333333333336,158.33333333333334,08101
2000,48.9,40.666666666666664,161.0,08103
2000,43.29999999999999,0.3333333333333333,220.0,08105
2000,45.0,10.666666666666666,216.0,08107
2000,43.29999999999999,1.0,202.66666666666666,08109
2000,36.8,0.0,223.0,08111
2000,47.5,4.0,241.0,08113
2000,51.9,41.333333333333336,183.66666666666666,08115
2000,32.4,17.0,186.66666666666666,08117
2000,39.4,0.0,266.3333333333333,08119
2000,50.20000000000001,40.666666666666664,200.66666666666666,08121
2000,50.20000000000001,56.0,168.33333333333334,08123
2000,52.20000000000001,75.66666666666667,162.66666666666666,08125
2000,52.1,36.666666666666664,160.33333333333334,09001
2000,50.9,13.333333333333334,125.0,09003
2000,48.70000000000001,10.0,138.33333333333334,09005
2000,50.6,12.0,150.33333333333334,09009
2000,51.79999999999999,14.333333333333334,114.33333333333333,09011
2000,50.9,9.666666666666666,109.66666666666667,09013
2000,50.9,9.666666666666666,145.0,09015
2000,57.0,8.333333333333334,118.33333333333333,10001
2000,55.29999999999999,23.666666666666668,82.33333333333333,10003
2000,58.5,23.333333333333332,81.66666666666667,10005
2000,58.0,34.0,79.0,11001
2000,69.5,76.33333333333333,67.0,12001
2000,70.7,74.0,12.0,12003
2000,67.3,68.0,21.666666666666668,12005
2000,72.4,78.0,14.333333333333334,12009
2000,76.3,64.66666666666667,0.0,12011
2000,74.2,115.33333333333333,27.666666666666668,12015
2000,69.9,115.66666666666667,9.0,12017
2000,73.9,140.0,11.333333333333334,12021
2000,69.1,99.33333333333333,5.333333333333333,12023
2000,68.8,107.0,12.0,12027
2000,69.0,97.33333333333333,11.0,12029
2000,69.4,56.666666666666664,16.666666666666668,12031
2000,68.2,57.333333333333336,7.333333333333333,12033
2000,69.9,53.666666666666664,12.0,12035
2000,69.0,33.333333333333336,9.333333333333334,12037
2000,68.0,88.33333333333333,18.666666666666668,12041
2000,67.8,103.33333333333333,7.0,12045
2000,67.1,79.33333333333333,24.333333333333332,12047
2000,71.4,104.0,24.333333333333332,12049
2000,69.3,83.0,2.6666666666666665,12053
2000,72.1,125.33333333333333,7.333333333333333,12055
2000,72.2,116.0,4.333333333333333,12057
2000,73.1,82.33333333333333,2.6666666666666665,12061
2000,67.7,79.0,19.0,12067
2000,72.4,117.0,15.333333333333334,12069
2000,74.4,98.66666666666667,3.3333333333333335,12071
2000,67.6,98.0,8.666666666666666,12073
2000,69.0,97.0,30.0,12075
2000,67.5,101.0,26.333333333333332,12079
2000,73.0,62.333333333333336,21.333333333333332,12081
2000,70.2,114.33333333333333,6.666666666666667,12083
2000,74.8,79.0,0.0,12086
2000,77.4,35.333333333333336,0.0,12087
2000,69.3,51.0,3.0,12089
2000,65.8,46.0,14.333333333333334,12091
2000,72.9,51.0,21.0,12093
2000,72.5,73.0,3.6666666666666665,12095
2000,70.9,84.0,13.0,12097
2000,73.8,117.33333333333333,2.0,12099
2000,72.9,111.33333333333333,2.0,12101
2000,73.7,75.0,1.3333333333333333,12103
2000,72.4,88.66666666666667,2.0,12105
2000,70.7,97.66666666666667,3.3333333333333335,12107
2000,70.7,87.66666666666667,3.3333333333333335,12109
2000,73.4,59.333333333333336,2.0,12111
2000,75.3,92.0,0.0,12113
2000,72.6,91.66666666666667,14.333333333333334,12115
2000,72.5,113.33333333333333,2.6666666666666665,12117
2000,73.4,79.0,2.0,12121
2000,68.3,85.0,10.333333333333334,12123
2000,70.4,93.66666666666667,23.333333333333332,12127
2000,66.8,72.66666666666667,16.666666666666668,12131
2000,65.9,94.66666666666667,32.333333333333336,13001
2000,65.5,97.66666666666667,39.666666666666664,13003
2000,66.5,75.33333333333333,36.333333333333336,13005
2000,63.0,73.0,43.666666666666664,13009
2000,59.20000000000001,42.333333333333336,58.666666666666664,13011
2000,60.1,14.0,68.33333333333333,13015
2000,64.2,67.33333333333333,53.333333333333336,13021
2000,66.3,89.66666666666667,45.0,13031
2000,66.7,87.66666666666667,37.0,13039
2000,59.4,47.666666666666664,43.333333333333336,13045
2000,67.7,90.0,53.333333333333336,13049
2000,66.4,87.0,19.333333333333332,13051
2000,61.29999999999999,39.333333333333336,75.0,13059
2000,62.5,76.0,33.0,13063
2000,62.4,67.0,49.0,13065
2000,67.2,93.66666666666667,40.666666666666664,13069
2000,66.6,69.66666666666667,31.0,13071
2000,66.6,33.0,23.0,13073
2000,60.1,42.666666666666664,29.333333333333332,13077
2000,61.3,98.0,64.0,13081
2000,61.70000000000001,42.0,50.333333333333336,13089
2000,65.2,77.66666666666667,39.666666666666664,13091
2000,66.2,92.66666666666667,38.333333333333336,13095
2000,63.9,79.33333333333333,39.0,13103
2000,63.9,5.0,49.0,13105
2000,60.29999999999999,35.0,88.33333333333333,13113
2000,61.0,54.333333333333336,65.66666666666667,13115
2000,61.4,35.666666666666664,69.0,13121
2000,69.5,73.0,43.666666666666664,13127
2000,61.9,51.333333333333336,22.0,13133
2000,58.9,18.0,52.0,13137
2000,60.29999999999999,23.0,82.0,13139
2000,62.3,83.0,37.0,13145
2000,61.1,34.666666666666664,54.666666666666664,13147
2000,61.6,58.0,38.0,13151
2000,63.70000000000001,58.0,43.666666666666664,13153
2000,65.7,82.0,54.666666666666664,13161
2000,64.6,92.0,34.0,13163
2000,65.0,97.0,45.333333333333336,13175
2000,68.3,44.333333333333336,32.333333333333336,13191
2000,60.70000000000001,41.666666666666664,23.333333333333332,13195
2000,61.6,34.0,55.0,13205
2000,59.79999999999999,48.0,64.0,13213
2000,65.9,70.66666666666667,51.333333333333336,13215
2000,61.4,51.666666666666664,46.0,13219
2000,60.20000000000001,52.666666666666664,62.666666666666664,13223
2000,59.5,30.0,58.333333333333336,13227
2000,65.8,60.333333333333336,53.333333333333336,13229
2000,65.8,2.0,29.0,13241
2000,63.79999999999999,55.0,84.0,13245
2000,62.0,66.33333333333333,27.666666666666668,13255
2000,62.0,31.0,45.0,13257
2000,63.0,69.0,47.666666666666664,13259
2000,64.0,52.666666666666664,55.0,13261
2000,65.6,76.66666666666667,23.333333333333332,13277
2000,56.5,83.0,60.0,13285
2000,55.5,31.0,77.33333333333333,13291
2000,65.8,82.33333333333333,66.0,13299
2000,62.4,65.0,41.333333333333336,13301
2000,54.5,36.333333333333336,64.66666666666667,13311
2000,62.20000000000001,32.333333333333336,82.0,13317
2000,66.3,38.666666666666664,28.0,15001
2000,76.5,2.6666666666666665,0.0,15003
2000,76.4,0.0,0.0,15005
2000,58.9,0.3333333333333333,0.0,15007
2000,54.9,0.0,0.0,15009
2000,50.29999999999999,24.666666666666668,41.666666666666664,16001
2000,49.20000000000001,23.333333333333332,144.0,16003
2000,50.0,60.666666666666664,164.66666666666666,16005
2000,40.9,17.333333333333332,199.66666666666666,16007
2000,47.1,10.0,193.66666666666666,16009
2000,43.9,28.0,164.33333333333334,16011
2000,44.20000000000001,18.0,193.33333333333334,16013
2000,47.5,40.0,204.66666666666666,16015
2000,46.1,20.333333333333332,165.66666666666666,16017
2000,43.20000000000001,7.333333333333333,172.0,16019
2000,40.2,15.333333333333334,197.66666666666666,16021
2000,44.1,17.666666666666668,166.0,16023
2000,42.4,20.333333333333332,206.33333333333334,16025
2000,52.4,50.333333333333336,178.33333333333334,16027
2000,44.70000000000001,41.666666666666664,150.33333333333334,16029
2000,48.20000000000001,38.666666666666664,202.0,16031
2000,45.4,33.666666666666664,185.66666666666666,16033
2000,52.29999999999999,36.0,153.0,16035
2000,36.0,41.0,151.66666666666666,16037
2000,53.0,54.666666666666664,190.33333333333334,16039
2000,40.8,3.3333333333333335,179.33333333333334,16041
2000,43.4,9.0,177.0,16043
2000,51.4,36.666666666666664,207.0,16045
2000,51.79999999999999,70.0,151.66666666666666,16047
2000,42.5,37.0,143.66666666666666,16049
2000,43.5,24.666666666666668,224.0,16051
2000,49.0,43.0,190.66666666666666,16053
2000,44.20000000000001,16.0,184.66666666666666,16055
2000,47.79999999999999,15.0,160.66666666666666,16057
2000,43.1,20.0,161.0,16059
2000,45.29999999999999,8.333333333333334,211.66666666666666,16061
2000,46.1,28.666666666666668,165.66666666666666,16063
2000,43.9,12.666666666666666,196.66666666666666,16065
2000,48.20000000000001,32.0,189.0,16067
2000,53.1,47.0,153.66666666666666,16069
2000,49.4,41.0,116.0,16071
2000,52.9,53.0,161.0,16073
2000,52.79999999999999,66.0,115.0,16075
2000,46.79999999999999,30.666666666666668,149.33333333333334,16077
2000,47.0,24.333333333333332,151.33333333333334,16079
2000,40.6,4.0,164.66666666666666,16081
2000,44.70000000000001,35.333333333333336,213.33333333333334,16083
2000,40.2,15.666666666666666,180.0,16085
2000,55.5,48.666666666666664,181.33333333333334,16087
2000,53.5,27.333333333333332,122.33333333333333,17001
2000,58.20000000000001,39.0,96.0,17003
2000,50.6,32.666666666666664,89.0,17011
2000,50.1,25.0,138.33333333333334,17015
2000,53.1,26.666666666666668,138.0,17019
2000,53.20000000000001,35.333333333333336,109.66666666666667,17021
2000,55.6,50.333333333333336,99.33333333333333,17025
2000,54.79999999999999,38.0,99.0,17029
2000,49.0,21.333333333333332,102.0,17031
2000,56.1,37.0,121.33333333333333,17033
2000,49.5,31.666666666666668,104.0,17037
2000,52.9,22.666666666666668,129.66666666666666,17041
2000,53.29999999999999,43.333333333333336,113.0,17043
2000,54.0,24.0,124.33333333333333,17045
2000,54.29999999999999,41.333333333333336,97.66666666666667,17049
2000,53.6,31.0,106.0,17051
2000,51.20000000000001,27.666666666666668,111.33333333333333,17053
2000,57.6,38.333333333333336,114.0,17055
2000,52.6,40.333333333333336,96.0,17057
2000,53.5,27.666666666666668,127.66666666666667,17061
2000,51.0,27.0,115.33333333333333,17063
2000,53.70000000000001,31.666666666666668,112.66666666666667,17067
2000,52.1,24.333333333333332,100.66666666666667,17071
2000,51.4,24.333333333333332,116.0,17073
2000,51.5,24.666666666666668,124.66666666666667,17075
2000,56.4,24.666666666666668,124.33333333333333,17077
2000,55.20000000000001,39.0,96.33333333333333,17079
2000,55.1,32.0,93.33333333333333,17081
2000,49.29999999999999,21.333333333333332,112.33333333333333,17085
2000,50.4,26.333333333333332,145.66666666666666,17089
2000,51.70000000000001,25.333333333333332,120.33333333333333,17091
2000,51.9,23.0,114.0,17095
2000,50.0,18.666666666666668,129.66666666666666,17097
2000,50.6,13.0,130.33333333333334,17099
2000,55.70000000000001,28.333333333333332,123.0,17101
2000,49.29999999999999,24.0,100.0,17103
2000,51.0,17.666666666666668,130.66666666666666,17105
2000,52.6,26.333333333333332,129.0,17107
2000,52.20000000000001,29.0,137.66666666666666,17113
2000,53.29999999999999,22.666666666666668,120.0,17115
2000,55.70000000000001,30.666666666666668,98.66666666666667,17117
2000,55.0,39.333333333333336,104.0,17121
2000,53.0,31.333333333333332,105.0,17123
2000,52.6,33.666666666666664,120.66666666666667,17125
2000,53.1,29.0,126.66666666666667,17129
2000,53.1,11.0,116.0,17131
2000,49.8,21.0,88.0,17135
2000,53.0,30.333333333333332,97.66666666666667,17137
2000,53.0,28.0,114.33333333333333,17139
2000,50.4,18.666666666666668,122.0,17141
2000,51.1,28.0,140.0,17143
2000,56.4,28.0,109.66666666666667,17145
2000,53.5,42.333333333333336,105.0,17149
2000,53.1,52.0,118.0,17151
2000,57.9,55.0,128.0,17155
2000,55.5,39.0,122.0,17157
2000,55.20000000000001,49.0,92.66666666666667,17159
2000,53.29999999999999,25.666666666666668,95.0,17161
2000,56.29999999999999,33.333333333333336,114.33333333333333,17163
2000,53.70000000000001,34.333333333333336,100.33333333333333,17167
2000,53.5,25.0,119.0,17171
2000,55.4,39.666666666666664,107.33333333333333,17173
2000,51.4,30.333333333333332,114.66666666666667,17175
2000,49.0,18.0,130.33333333333334,17177
2000,57.1,31.0,129.33333333333334,17181
2000,53.79999999999999,37.666666666666664,101.0,17183
2000,53.6,41.0,105.0,17185
2000,51.20000000000001,29.0,112.0,17187
2000,56.6,27.666666666666668,117.0,17189
2000,55.5,43.333333333333336,92.0,17191
2000,56.20000000000001,38.333333333333336,84.0,17193
2000,50.5,23.666666666666668,103.66666666666667,17195
2000,52.0,23.333333333333332,121.33333333333333,17197
2000,49.79999999999999,35.333333333333336,98.66666666666667,17201
2000,51.9,27.0,128.33333333333334,17203
2000,53.20000000000001,21.666666666666668,124.0,18001
2000,51.5,16.0,121.0,18003
2000,54.79999999999999,22.666666666666668,109.66666666666667,18005
2000,53.0,11.0,115.33333333333333,18009
2000,52.1,13.333333333333334,111.33333333333333,18011
2000,51.6,14.666666666666666,112.33333333333333,18017
2000,52.6,18.666666666666668,114.0,18023
2000,55.20000000000001,24.333333333333332,115.0,18025
2000,55.20000000000001,22.333333333333332,114.66666666666667,18027
2000,52.0,17.0,96.0,18029
2000,54.4,8.666666666666666,115.66666666666667,18031
2000,51.20000000000001,10.333333333333334,107.0,18033
2000,52.6,20.333333333333332,118.0,18035
2000,55.9,22.0,105.66666666666667,18037
2000,51.20000000000001,11.0,103.0,18039
2000,54.29999999999999,19.333333333333332,118.0,18047
2000,50.79999999999999,19.333333333333332,116.0,18049
2000,56.6,35.666666666666664,110.33333333333333,18051
2000,53.0,19.333333333333332,98.0,18053
2000,51.29999999999999,18.0,115.66666666666667,18057
2000,54.5,25.333333333333332,108.0,18059
2000,52.1,15.333333333333334,111.33333333333333,18063
2000,50.20000000000001,6.0,116.0,18065
2000,51.6,11.0,123.33333333333333,18067
2000,51.0,12.333333333333334,122.0,18069
2000,51.20000000000001,23.0,109.33333333333333,18073
2000,51.70000000000001,15.333333333333334,125.33333333333333,18075
2000,56.1,20.333333333333332,111.33333333333333,18077
2000,55.70000000000001,13.333333333333334,91.0,18079
2000,55.20000000000001,28.0,95.33333333333333,18083
2000,49.9,17.0,121.0,18087
2000,50.5,20.333333333333332,127.33333333333333,18089
2000,50.0,15.333333333333334,132.0,18091
2000,54.1,12.666666666666666,113.0,18093
2000,53.4,18.0,86.33333333333333,18095
2000,52.5,11.666666666666666,104.66666666666667,18097
2000,50.5,21.333333333333332,109.66666666666667,18099
